state_id,state,year,kids,adults,retired,all
39,Ohio,2010,4542338,5466433,1626201,11536182
40,Oklahoma,1970,1301056,959718,298689,2559463
40,Oklahoma,1971,1339198,970893,308510,2618601
40,Oklahoma,1972,1361645,980222,316781,2658648
40,Oklahoma,1973,1379127,992175,324630,2695932
40,Oklahoma,1974,1397785,1005500,331481,2734766
40,Oklahoma,1975,1418002,1017344,339336,2774682
40,Oklahoma,1976,1445950,1032982,347882,2826814
40,Oklahoma,1977,1454096,1058809,357107,2870012
40,Oklahoma,1978,1468512,1084030,364794,2917336
40,Oklahoma,1979,1489370,1114096,371845,2975311
40,Oklahoma,1980,1515823,1147243,377692,3040758
40,Oklahoma,1981,1533750,1180254,382153,3096157
40,Oklahoma,1982,1577840,1241964,386320,3206124
40,Oklahoma,1983,1615247,1283962,391195,3290404
40,Oklahoma,1984,1599038,1291131,395359,3285528
40,Oklahoma,1985,1576687,1295062,399583,3271332
40,Oklahoma,1986,1546885,1301327,404519,3252731
40,Oklahoma,1987,1507975,1292554,409588,3210117
40,Oklahoma,1988,1464116,1289513,413429,3167058
40,Oklahoma,1989,1430599,1300631,419069,3150299
40,Oklahoma,1990,1409524,1313171,424410,3147105
40,Oklahoma,1991,1404172,1333356,428943,3166471
40,Oklahoma,1992,1409650,1360734,433790,3204174
40,Oklahoma,1993,1410124,1380754,437951,3228829
40,Oklahoma,1994,1409405,1396121,440593,3246119
40,Oklahoma,1995,1412848,1408393,444306,3265547
40,Oklahoma,1996,1417805,1425507,446322,3289634
40,Oklahoma,1997,1426421,1440475,447363,3314259
40,Oklahoma,1998,1435164,1455991,448323,3339478
40,Oklahoma,1999,1438192,1471154,448698,3358044
40,Oklahoma,2000,1477163,1548621,456570,3454365
40,Oklahoma,2001,1475569,1561430,457261,3467100
40,Oklahoma,2002,1481840,1576168,457785,3489080
40,Oklahoma,2003,1484583,1588180,459980,3504892
40,Oklahoma,2004,1491260,1599004,463093,3525233
40,Oklahoma,2005,1497712,1613658,466769,3548597
40,Oklahoma,2006,1516094,1633259,475047,3594090
40,Oklahoma,2007,1534549,1650349,481361,3634349
40,Oklahoma,2008,1546826,1666262,490235,3668976
40,Oklahoma,2009,1565978,1686674,499651,3717572
40,Oklahoma,2010,1578995,1708232,509065,3761702
41,Oregon,1970,1075456,790385,225692,2091533
41,Oregon,1971,1111917,805441,233665,2151023
41,Oregon,1972,1137402,820017,239877,2197296
41,Oregon,1973,1156261,839404,246263,2241928
41,Oregon,1974,1175631,856342,253039,2285012
41,Oregon,1975,1196881,871612,261167,2329660
41,Oregon,1976,1221021,888206,269035,2378262
41,Oregon,1977,1242667,925155,278851,2446673
41,Oregon,1978,1270158,960250,287891,2518299
41,Oregon,1979,1296494,994136,297383,2588013
41,Oregon,1980,1307214,1028163,305841,2641218
41,Oregon,1981,1301118,1052530,314336,2667984
41,Oregon,1982,1277406,1064822,322694,2664922
41,Oregon,1983,1248250,1073074,331734,2653058
41,Oregon,1984,1230873,1095079,340640,2666592
41,Oregon,1985,1212505,1111882,348261,2672648
41,Oregon,1986,1196050,1130316,357165,2683531
41,Oregon,1987,1182414,1152359,366226,2700999
41,Oregon,1988,1181988,1185079,374240,2741307
41,Oregon,1989,1191861,1215418,383289,2790568
41,Oregon,1990,1219989,1246243,392315,2858547
41,Oregon,1991,1226956,1291157,400632,2918745
41,Oregon,1992,1239086,1325721,409127,2973934
41,Oregon,1993,1249607,1368935,415948,3034490
41,Oregon,1994,1264110,1401674,421358,3087142
41,Oregon,1995,1281340,1433857,426224,3141421
41,Oregon,1996,1297361,1468109,429617,3195087
41,Oregon,1997,1316938,1495152,431164,3243254
41,Oregon,1998,1332534,1516150,433371,3282055
41,Oregon,1999,1343589,1537466,435099,3316154
41,Oregon,2000,1409961,1604756,438982,3429708
41,Oregon,2001,1415402,1634050,442433,3467937
41,Oregon,2002,1426407,1664011,447975,3513424
41,Oregon,2003,1432230,1687446,454143,3547376
41,Oregon,2004,1429590,1705432,461454,3569463
41,Oregon,2005,1438102,1733632,470082,3613202
41,Oregon,2006,1454787,1764708,481720,3670883
41,Oregon,2007,1471192,1790507,493302,3722417
41,Oregon,2008,1483843,1813689,508044,3768748
41,Oregon,2009,1491261,1831340,522740,3808600
41,Oregon,2010,1491415,1848785,535754,3838957
42,Pennsylvania,1970,5818465,4715322,1266979,11800766
42,Pennsylvania,1971,5895668,4700284,1290450,11886402
42,Pennsylvania,1972,5910598,4688532,1309106,11908236
42,Pennsylvania,1973,5871576,4686546,1332407,11890529
42,Pennsylvania,1974,5842120,4671586,1357182,11870888
42,Pennsylvania,1975,5845920,4671795,1388382,11906097
42,Pennsylvania,1976,5821983,4659440,1415959,11897382
42,Pennsylvania,1977,5740618,4707020,1445957,11893595
42,Pennsylvania,1978,5669890,4734481,1475028,11879399
42,Pennsylvania,1979,5611760,4767743,1508476,11887979
42,Pennsylvania,1980,5563721,4764648,1539936,11868305
42,Pennsylvania,1981,5512104,4777669,1568798,11858571
42,Pennsylvania,1982,5451209,4790868,1603071,11845148
42,Pennsylvania,1983,5393189,4808154,1636385,11837728
42,Pennsylvania,1984,5321471,4830457,1663243,11815171
42,Pennsylvania,1985,5235291,4841828,1693736,11770855
42,Pennsylvania,1986,5180443,4879652,1722650,11782745
42,Pennsylvania,1987,5122337,4933952,1754575,11810864
42,Pennsylvania,1988,5069300,4999729,1776724,11845753
42,Pennsylvania,1989,5005884,5057135,1802989,11866008
42,Pennsylvania,1990,4943184,5122828,1829592,11895604
42,Pennsylvania,1991,4908659,5181442,1853059,11943160
42,Pennsylvania,1992,4879806,5226325,1874688,11980819
42,Pennsylvania,1993,4856557,5270555,1895016,12022128
42,Pennsylvania,1994,4821611,5317944,1902990,12042545
42,Pennsylvania,1995,4779131,5353570,1912079,12044780
42,Pennsylvania,1996,4733034,5389815,1915159,12038008
42,Pennsylvania,1997,4696495,5409687,1909706,12015888
42,Pennsylvania,1998,4659930,5437072,1905327,12002329
42,Pennsylvania,1999,4618521,5476559,1898936,11994016
42,Pennsylvania,2000,4744645,5720032,1918168,12284173
42,Pennsylvania,2001,4724825,5761795,1908904,12298970
42,Pennsylvania,2002,4725747,5800059,1901729,12331031
42,Pennsylvania,2003,4743690,5832665,1897784,12374658
42,Pennsylvania,2004,4762965,5856581,1890139,12410722
42,Pennsylvania,2005,4778380,5884787,1887004,12449990
42,Pennsylvania,2006,4803672,5917631,1892949,12510809
42,Pennsylvania,2007,4819547,5949732,1904849,12563937
42,Pennsylvania,2008,4828745,5980610,1929412,12612285
42,Pennsylvania,2009,4837286,6000073,1946648,12666858
42,Pennsylvania,2010,4831300,6027847,1965118,12709630
44,Rhode Island,1970,484940,360947,103836,949723
44,Rhode Island,1971,493359,364076,105671,963106
44,Rhode Island,1972,499161,368187,107443,974791
44,Rhode Island,1973,496554,369513,109671,975738
44,Rhode Island,1974,477064,361662,111887,950613
44,Rhode Island,1975,469871,358111,114806,942788
44,Rhode Island,1976,469447,359331,117309,946087
44,Rhode Island,1977,464475,365788,119968,950231
44,Rhode Island,1978,459168,370051,122597,951816
44,Rhode Island,1979,452207,372971,125203,950381
44,Rhode Island,1980,448957,372215,127601,948773
44,Rhode Island,1981,448401,374862,129744,953007
44,Rhode Island,1982,446130,375547,132499,954176
44,Rhode Island,1983,443936,377183,135257,956376
44,Rhode Island,1984,442389,382118,137394,961901
44,Rhode Island,1985,442108,387223,139619,968950
44,Rhode Island,1986,442160,393017,142166,977343
44,Rhode Island,1987,443576,401527,144500,989603
44,Rhode Island,1988,441471,408845,146101,996417
44,Rhode Island,1989,437109,415332,148224,1000665
44,Rhode Island,1990,432353,421992,150304,1004649
44,Rhode Island,1991,428015,424344,151631,1003990
44,Rhode Island,1992,421998,425326,153247,1000571
44,Rhode Island,1993,417964,425549,154339,997852
44,Rhode Island,1994,411587,426972,154853,993412
44,Rhode Island,1995,406141,427587,155475,989203
44,Rhode Island,1996,401226,430733,155899,987858
44,Rhode Island,1997,398423,433413,155130,986966
44,Rhode Island,1998,394765,438091,154848,987704
44,Rhode Island,1999,393958,442513,154348,990819
44,Rhode Island,2000,419671,485543,152430,1050268
44,Rhode Island,2001,420983,492001,151444,1057142
44,Rhode Island,2002,424119,498275,150827,1065995
44,Rhode Island,2003,426190,502777,150048,1071342
44,Rhode Island,2004,427837,504506,149703,1074579
44,Rhode Island,2005,423942,503534,148273,1067916
44,Rhode Island,2006,421338,501540,148116,1063096
44,Rhode Island,2007,417716,500209,147818,1057315
44,Rhode Island,2008,414835,500552,149702,1055003
44,Rhode Island,2009,411699,499995,151120,1053646
44,Rhode Island,2010,409646,500690,151918,1052886
45,South Carolina,1970,1482504,918357,189852,2590713
45,South Carolina,1971,1522830,939842,199598,2662270
45,South Carolina,1972,1551013,961411,206773,2719197
45,South Carolina,1973,1573423,988164,215019,2776606
45,South Carolina,1974,1604968,1015084,224695,2844747
45,South Carolina,1975,1627826,1037947,236255,2902028
45,South Carolina,1976,1642990,1054622,246043,2943655
45,South Carolina,1977,1646309,1088258,257116,2991683
45,South Carolina,1978,1654955,1120838,268572,3044365
45,South Carolina,1979,1659538,1150848,279880,3090266
45,South Carolina,1980,1666198,1178390,289914,3134502
45,South Carolina,1981,1673284,1206734,299217,3179235
45,South Carolina,1982,1668703,1229087,309828,3207618
45,South Carolina,1983,1663262,1251322,319490,3234074
45,South Carolina,1984,1662320,1279595,329946,3271861
45,South Carolina,1985,1653170,1309083,340955,3303208
45,South Carolina,1986,1653954,1336681,352134,3342769
45,South Carolina,1987,1647241,1369008,364257,3380506
45,South Carolina,1988,1638630,1398807,374654,3412091
45,South Carolina,1989,1637247,1433600,385923,3456770
45,South Carolina,1990,1626892,1475385,396787,3499064
45,South Carolina,1991,1633119,1519846,406505,3559470
45,South Carolina,1992,1630459,1553240,416877,3600576
45,South Carolina,1993,1622599,1585194,426714,3634507
45,South Carolina,1994,1615986,1615153,435317,3666456
45,South Carolina,1995,1609110,1647186,443647,3699943
45,South Carolina,1996,1611543,1675073,452358,3738974
45,South Carolina,1997,1620515,1708577,460974,3790066
45,South Carolina,1998,1624712,1747377,467489,3839578
45,South Carolina,1999,1627277,1785088,473371,3885736
45,South Carolina,2000,1696976,1872421,487207,4024223
45,South Carolina,2001,1700666,1902012,493935,4064995
45,South Carolina,2002,1708672,1930035,500477,4107795
45,South Carolina,2003,1716695,1957572,508784,4150297
45,South Carolina,2004,1737059,1988156,519533,4210921
45,South Carolina,2005,1753767,2019640,533157,4270150
45,South Carolina,2006,1782524,2058628,555170,4357847
45,South Carolina,2007,1811814,2099334,573594,4444110
45,South Carolina,2008,1839481,2138033,596978,4528996
45,South Carolina,2009,1856723,2162118,616932,4589872
45,South Carolina,2010,1863188,2185033,634522,4636312
46,South Dakota,1970,352114,233869,80274,666257
46,South Dakota,1971,356487,233156,81652,671295
46,South Dakota,1972,360386,234550,82296,677232
46,South Dakota,1973,360167,235273,83275,678715
46,South Dakota,1974,360076,235235,84275,679586
46,South Dakota,1975,360706,234794,85540,681040
46,South Dakota,1976,363847,235912,86630,686389
46,South Dakota,1977,361982,238413,88085,688480
46,South Dakota,1978,359110,240352,89118,688580
46,South Dakota,1979,355637,242453,90244,688334
46,South Dakota,1980,357252,242133,91466,690851
46,South Dakota,1981,353468,243323,92778,689569
46,South Dakota,1982,351296,245345,93974,690615
46,South Dakota,1983,349267,248706,95012,692985
46,South Dakota,1984,348027,253171,96041,697239
46,South Dakota,1985,344884,256415,97101,698400
46,South Dakota,1986,339468,258397,98115,695980
46,South Dakota,1987,334473,262463,99106,696042
46,South Dakota,1988,330606,267025,100517,698148
46,South Dakota,1989,325339,269883,101469,696691
46,South Dakota,1990,319921,274355,102391,696667
46,South Dakota,1991,319407,278968,103070,701445
46,South Dakota,1992,321452,283470,103776,708698
46,South Dakota,1993,321899,289844,104515,716258
46,South Dakota,1994,321789,296149,105100,723038
46,South Dakota,1995,321755,300976,105520,728251
46,South Dakota,1996,320134,304853,105712,730699
46,South Dakota,1997,320108,305081,105666,730855
46,South Dakota,1998,319580,305590,105619,730789
46,South Dakota,1999,318816,308875,105442,733133
46,South Dakota,2000,325410,327733,108196,755844
46,South Dakota,2001,324131,331322,108125,757972
46,South Dakota,2002,323629,333886,108011,760020
46,South Dakota,2003,324681,336295,108231,763729
46,South Dakota,2004,327085,340221,108754,770396
46,South Dakota,2005,328011,344017,109204,775493
46,South Dakota,2006,330120,348250,110593,783033
46,South Dakota,2007,332532,353362,112049,791623
46,South Dakota,2008,335008,357099,113875,799124
46,South Dakota,2009,337860,360829,115343,807067
46,South Dakota,2010,340895,365224,117070,816463
47,Tennessee,1970,2062320,1481569,382129,3926018
47,Tennessee,1971,2115120,1501526,396962,4013608
47,Tennessee,1972,2158844,1530828,404937,4094609
47,Tennessee,1973,2175006,1551824,420571,4147401
47,Tennessee,1974,2202178,1576828,434501,4213507
47,Tennessee,1975,2227138,1598719,449709,4275566
47,Tennessee,1976,2257571,1625961,463397,4346929
47,Tennessee,1977,2268015,1676736,478170,4422921
47,Tennessee,1978,2284270,1708844,493199,4486313
47,Tennessee,1979,2290042,1762340,508092,4560474
47,Tennessee,1980,2288645,1791234,520373,4600252
47,Tennessee,1981,2281898,1816430,529339,4627667
47,Tennessee,1982,2266866,1839205,539972,4646043
47,Tennessee,1983,2246782,1862697,550276,4659755
47,Tennessee,1984,2231841,1895498,559401,4686740
47,Tennessee,1985,2214271,1931439,569577,4715287
47,Tennessee,1986,2195599,1963039,580075,4738713
47,Tennessee,1987,2183659,2008534,590737,4782930
47,Tennessee,1988,2178571,2044174,599692,4822437
47,Tennessee,1989,2166080,2079041,609340,4854461
47,Tennessee,1990,2152005,2119647,618974,4890626
47,Tennessee,1991,2150934,2167581,628371,4946886
47,Tennessee,1992,2160865,2215234,637900,5013999
47,Tennessee,1993,2172832,2265998,646836,5085666
47,Tennessee,1994,2184980,2324722,653314,5163016
47,Tennessee,1995,2198005,2381264,661899,5241168
47,Tennessee,1996,2209801,2435044,668731,5313576
47,Tennessee,1997,2221046,2482943,674444,5378433
47,Tennessee,1998,2232413,2522108,678158,5432679
47,Tennessee,1999,2238974,2563607,680954,5483535
47,Tennessee,2000,2353143,2689764,705380,5703719
47,Tennessee,2001,2357131,2726897,712341,5750789
47,Tennessee,2002,2362106,2760155,717537,5795918
47,Tennessee,2003,2374504,2793423,726905,5847812
47,Tennessee,2004,2398165,2823615,736685,5910809
47,Tennessee,2005,2426850,2862752,751856,5991057
47,Tennessee,2006,2458008,2908276,774360,6088766
47,Tennessee,2007,2490565,2947516,792742,6175727
47,Tennessee,2008,2506329,2985048,816996,6247411
47,Tennessee,2009,2517431,3011178,837344,6306019
47,Tennessee,2010,2521029,3039664,856664,6356897
48,Texas,1970,6146183,4064839,987633,11198655
48,Texas,1971,6342953,4135169,1031726,11509848
48,Texas,1972,6486870,4204670,1067610,11759150
48,Texas,1973,6615633,4300794,1103118,12019545
48,Texas,1974,6736465,4391744,1140423,12268632
48,Texas,1975,6889983,4495880,1182982,12568845
48,Texas,1976,7070748,4611194,1222150,12904092
48,Texas,1977,7159436,4770186,1263433,13193055
48,Texas,1978,7280918,4915233,1304280,13500431
48,Texas,1979,7449400,5093016,1345957,13888373
48,Texas,1980,7645578,5313348,1379282,14338208
48,Texas,1981,7817073,5523572,1405668,14746313
48,Texas,1982,8079284,5818220,1433906,15331410
48,Texas,1983,8225061,6060057,1466560,15751678
48,Texas,1984,8283193,6230084,1493800,16007077
48,Texas,1985,8344852,6401099,1526784,16272735
48,Texas,1986,8418055,6579345,1563712,16561112
48,Texas,1987,8357186,6660970,1603643,16621799
48,Texas,1988,8292805,6734603,1639617,16667025
48,Texas,1989,8249109,6878003,1679622,16806734
48,Texas,1990,8316241,7009211,1719262,17044714
48,Texas,1991,8353618,7220962,1765324,17339904
48,Texas,1992,8410535,7435752,1804192,17650479
48,Texas,1993,8490657,7666780,1839327,17996764
48,Texas,1994,8576549,7889211,1872559,18338319
48,Texas,1995,8666572,8108379,1904755,18679706
48,Texas,1996,8792743,8277016,1936481,19006240
48,Texas,1997,8925119,8461476,1968832,19355427
48,Texas,1998,9074617,8643995,1993777,19712389
48,Texas,1999,9199109,8828535,2016497,20044141
48,Texas,2000,9707935,9289871,2081043,20944499
48,Texas,2001,9838562,9505567,2106665,21319622
48,Texas,2002,9976883,9711629,2133468,21690325
48,Texas,2003,10097772,9901800,2169960,22030931
48,Texas,2004,10231192,10094376,2209185,22394023
48,Texas,2005,10367696,10300152,2257814,22778123
48,Texas,2006,10615165,10570595,2329651,23359580
48,Texas,2007,10801373,10806840,2388097,23831983
48,Texas,2008,10997559,11029385,2463988,24309039
48,Texas,2009,11183211,11261505,2542745,24801761
48,Texas,2010,11331269,11496314,2619733,25257114
49,Utah,1970,639519,342707,77047,1059273
49,Utah,1971,668652,352118,80421,1101191
49,Utah,1972,691179,361338,82933,1135450
49,Utah,1973,711369,372974,85698,1170041
49,Utah,1974,729848,382112,88511,1200471
49,Utah,1975,752884,391222,91922,1236028
49,Utah,1976,778837,400809,95282,1274928
49,Utah,1977,802389,418017,99105,1319511
49,Utah,1978,829507,435117,102888,1367512
49,Utah,1979,861363,451953,106923,1420239
49,Utah,1980,898669,463564,110362,1472595
49,Utah,1981,923378,477766,114325,1515469
49,Utah,1982,943778,495907,118631,1558316
49,Utah,1983,960419,511285,123235,1594939
49,Utah,1984,966305,529387,126649,1622341
49,Utah,1985,967599,545425,129883,1642907
49,Utah,1986,967004,562251,133583,1662838
49,Utah,1987,965963,574628,137524,1678115
49,Utah,1988,960942,586840,141584,1689366
49,Utah,1989,960470,599228,146169,1705867
49,Utah,1990,966666,612285,150771,1729722
49,Utah,1991,982962,633118,155861,1771941
49,Utah,1992,1002978,657659,160861,1821498
49,Utah,1993,1028921,681328,165744,1875993
49,Utah,1994,1054857,705411,170168,1930436
49,Utah,1995,1077720,725006,174048,1976774
49,Utah,1996,1101564,742698,177991,2022253
49,Utah,1997,1127830,756534,181033,2065397
49,Utah,1998,1150652,766282,183628,2100562
49,Utah,1999,1168013,776220,185603,2129836
49,Utah,2000,1219498,845581,191226,2244502
49,Utah,2001,1233372,867546,194367,2283715
49,Utah,2002,1249354,889453,197940,2324815
49,Utah,2003,1261951,909072,201563,2360137
49,Utah,2004,1276203,932296,205856,2401580
49,Utah,2005,1295212,963203,212772,2457719
49,Utah,2006,1326181,992485,220866,2525507
49,Utah,2007,1359024,1026909,226890,2597746
49,Utah,2008,1384846,1059945,235191,2663029
49,Utah,2009,1406029,1091287,243394,2723421
49,Utah,2010,1423549,1118899,251016,2776469
50,Vermont,1970,240882,156524,47326,444732
50,Vermont,1971,247364,158642,48309,454315
50,Vermont,1972,252502,161372,49268,463142
50,Vermont,1973,254140,163904,50385,468429
50,Vermont,1974,255694,165924,51382,473000
50,Vermont,1975,258365,168425,52923,479713
50,Vermont,1976,260478,170540,53910,484928
50,Vermont,1977,260714,176084,55131,491929
50,Vermont,1978,260787,181140,56181,498108
50,Vermont,1979,260877,187185,57310,505372
50,Vermont,1980,261207,192900,58417,512524
50,Vermont,1981,259657,196831,59117,515605
50,Vermont,1982,258226,200751,60130,519107
50,Vermont,1983,257098,205186,61024,523308
50,Vermont,1984,255819,209274,61565,526658
50,Vermont,1985,254277,213443,62309,530029
50,Vermont,1986,253138,217887,63030,534055
50,Vermont,1987,252773,223705,63795,540273
50,Vermont,1988,253202,231973,64591,549766
50,Vermont,1989,252193,240128,65378,557699
50,Vermont,1990,251571,246801,66154,564526
50,Vermont,1991,248986,251118,67037,567141
50,Vermont,1992,246415,255731,67969,570115
50,Vermont,1993,244750,260233,69021,574004
50,Vermont,1994,243860,265163,69877,578900
50,Vermont,1995,242219,269900,70708,582827
50,Vermont,1996,240579,274088,71685,586352
50,Vermont,1997,237963,278571,72131,588665
50,Vermont,1998,235062,282958,72559,590579
50,Vermont,1999,231931,288893,72916,593740
50,Vermont,2000,238189,298232,77694,609618
50,Vermont,2001,237052,301520,78105,612223
50,Vermont,2002,236597,304629,78717,615442
50,Vermont,2003,236494,306744,79413,617858
50,Vermont,2004,235979,308363,80259,619920
50,Vermont,2005,234988,310153,81186,621215
50,Vermont,2006,234262,311129,82887,622892
50,Vermont,2007,233142,311371,84686,623481
50,Vermont,2008,231844,311723,87242,624151
50,Vermont,2009,230702,311158,89315,624817
50,Vermont,2010,229802,311443,91238,625960
51,Virginia,1970,2538686,1745657,367105,4651448
51,Virginia,1971,2587951,1781621,381265,4750837
51,Virginia,1972,2616725,1815495,392253,4824473
51,Virginia,1973,2638089,1858420,404782,4901291
51,Virginia,1974,2657649,1895865,417554,4971068
51,Virginia,1975,2680970,1932760,433666,5047396
51,Virginia,1976,2704558,1969106,448199,5121863
51,Virginia,1977,2700045,2029576,463491,5193112
51,Virginia,1978,2709450,2081659,479129,5270238
51,Virginia,1979,2698714,2113981,495250,5307945
51,Virginia,1980,2700117,2159171,509046,5368334
51,Virginia,1981,2712156,2209985,521965,5444106
51,Virginia,1982,2708835,2246731,537207,5492773
51,Virginia,1983,2716127,2295274,553257,5564658
51,Virginia,1984,2721252,2354408,568200,5643860
51,Virginia,1985,2723762,2407220,584174,5715156
51,Virginia,1986,2742215,2469109,600367,5811691
51,Virginia,1987,2772469,2541932,617866,5932267
51,Virginia,1988,2788903,2615435,632573,6036911
51,Virginia,1989,2799810,2671140,649282,6120232
51,Virginia,1990,2814299,2733214,666013,6213526
51,Virginia,1991,2807319,2795591,680943,6283853
51,Virginia,1992,2814344,2872951,696020,6383315
51,Virginia,1993,2810094,2943465,711236,6464795
51,Virginia,1994,2800992,3011826,723953,6536771
51,Virginia,1995,2795657,3069033,736702,6601392
51,Virginia,1996,2793920,3123015,748556,6665491
51,Virginia,1997,2802374,3172885,757619,6732878
51,Virginia,1998,2817021,3205578,766626,6789225
51,Virginia,1999,2838424,3259603,774885,6872912
51,Virginia,2000,2921839,3438667,795196,7105817
51,Virginia,2001,2943053,3498864,806139,7198362
51,Virginia,2002,2966080,3553897,817654,7286873
51,Virginia,2003,2993674,3595584,830905,7366977
51,Virginia,2004,3040943,3645565,843511,7475575
51,Virginia,2005,3082117,3690335,862030,7577105
51,Virginia,2006,3122099,3729947,880307,7673725
51,Virginia,2007,3150071,3763214,900391,7751000
51,Virginia,2008,3175801,3799558,930374,7833496
51,Virginia,2009,3202816,3834659,956921,7925937
51,Virginia,2010,3225460,3886707,982313,8024617
53,Washington,1970,1825629,1266903,320712,3413244
53,Washington,1971,1847059,1269722,330772,3447553
53,Washington,1972,1840103,1268867,338915,3447885
53,Washington,1973,1845275,1285627,347881,3478783
53,Washington,1974,1875782,1316471,357694,3549947
53,Washington,1975,1907631,1345051,368656,3621338
53,Washington,1976,1940856,1372493,380261,3693610
53,Washington,1977,1959164,1422954,393932,3776050
53,Washington,1978,2000084,1481101,407888,3889073
53,Washington,1979,2048148,1546912,422572,4017632
53,Washington,1980,2090490,1628778,435410,4154678
53,Washington,1981,2107396,1679870,448465,4235731
53,Washington,1982,2099863,1715182,461500,4276545
53,Washington,1983,2082809,1741673,475788,4300270
53,Washington,1984,2070873,1783592,489185,4343650
53,Washington,1985,2071042,1826282,502774,4400098
53,Washington,1986,2064506,1870918,517298,4452722
53,Washington,1987,2073064,1925670,533157,4531891
53,Washington,1988,2098493,1994041,547359,4639893
53,Washington,1989,2126595,2057516,562210,4746321
53,Washington,1990,2197283,2126857,576640,4900780
53,Washington,1991,2211671,2213744,588028,5013443
53,Washington,1992,2241629,2297762,599620,5139011
53,Washington,1993,2259323,2378663,609718,5247704
53,Washington,1994,2272525,2441941,620430,5334896
53,Washington,1995,2295329,2504081,631614,5431024
53,Washington,1996,2319332,2549594,641037,5509963
53,Washington,1997,2355597,2601875,646633,5604105
53,Washington,1998,2390109,2645321,652402,5687832
53,Washington,1999,2417431,2681618,657312,5756361
53,Washington,2000,2480689,2804018,663772,5910512
53,Washington,2001,2496729,2856955,669956,5985722
53,Washington,2002,2511568,2902632,677450,6052349
53,Washington,2003,2523396,2935542,687110,6104115
53,Washington,2004,2543502,2978780,699007,6178645
53,Washington,2005,2565281,3024042,713571,6257305
53,Washington,2006,2606864,3077679,733951,6370753
53,Washington,2007,2633591,3126487,752933,6461587
53,Washington,2008,2673818,3170222,777493,6562231
53,Washington,2009,2707037,3213198,806616,6667426
53,Washington,2010,2716487,3255795,832650,6744496
54,West Virginia,1970,873416,677104,193717,1744237
54,West Virginia,1971,895433,676629,198596,1770658
54,West Virginia,1972,914108,681197,202343,1797648
54,West Virginia,1973,918385,681796,206180,1806361
54,West Virginia,1974,923522,681420,210507,1815449
54,West Virginia,1975,939112,687598,215540,1842250
54,West Virginia,1976,960355,698776,220370,1879501
54,West Virginia,1977,966435,716327,225326,1908088
54,West Virginia,1978,965682,728101,229612,1923395
54,West Virginia,1979,965404,742480,234262,1942146
54,West Virginia,1980,962112,750301,238936,1951349
54,West Virginia,1981,951232,760747,242136,1954115
54,West Virginia,1982,935822,767589,246195,1949606
54,West Virginia,1983,921287,774410,249368,1945065
54,West Virginia,1984,899179,776565,251957,1927701
54,West Virginia,1985,873844,778405,254579,1906828
54,West Virginia,1986,848027,777198,257125,1882350
54,West Virginia,1987,819681,777560,260338,1857579
54,West Virginia,1988,791360,776098,262753,1830211
54,West Virginia,1989,764478,776300,265774,1806552
54,West Virginia,1990,740695,783161,268625,1792481
54,West Virginia,1991,736320,790815,271077,1798212
54,West Virginia,1992,734233,797913,273316,1805462
54,West Virginia,1993,734072,805975,276132,1816179
54,West Virginia,1994,729717,812388,276385,1818490
54,West Virginia,1995,728419,814467,277674,1820560
54,West Virginia,1996,722992,818898,277093,1818983
54,West Virginia,1997,717177,822543,275868,1815588
54,West Virginia,1998,710138,827012,274538,1811688
54,West Virginia,1999,700131,833901,272896,1806928
54,West Virginia,2000,686300,860283,277060,1807021
54,West Virginia,2001,676940,863868,276903,1801481
54,West Virginia,2002,674166,869954,277528,1805414
54,West Virginia,2003,673261,876984,279225,1812295
54,West Virginia,2004,672464,881334,279941,1816438
54,West Virginia,2005,670255,886075,281261,1820492
54,West Virginia,2006,670535,890888,284105,1827912
54,West Virginia,2007,668976,896314,287475,1834052
54,West Virginia,2008,668025,900949,291914,1840310
54,West Virginia,2009,667487,904636,294949,1847775
54,West Virginia,2010,664508,910762,298119,1853973
55,Wisconsin,1970,2361970,1585230,470621,4417821
55,Wisconsin,1971,2397082,1585181,479893,4462156
55,Wisconsin,1972,2420491,1596283,485640,4502414
55,Wisconsin,1973,2420163,1608676,495408,4524247
55,Wisconsin,1974,2424521,1618143,503121,4545785
55,Wisconsin,1975,2435761,1629299,513924,4578984
55,Wisconsin,1976,2436820,1635107,523978,4595905
55,Wisconsin,1977,2423554,1667608,535355,4626517
55,Wisconsin,1978,2409775,1690905,545429,4646109
55,Wisconsin,1979,2405758,1720459,556595,4682812
55,Wisconsin,1980,2401303,1743069,567673,4712045
55,Wisconsin,1981,2384835,1762978,578523,4726336
55,Wisconsin,1982,2359561,1780563,588752,4728876
55,Wisconsin,1983,2324912,1797815,598718,4721445
55,Wisconsin,1984,2304387,1824983,606206,4735576
55,Wisconsin,1985,2282586,1852112,613055,4747753
55,Wisconsin,1986,2259104,1875711,620810,4755625
55,Wisconsin,1987,2238210,1910122,629598,4777930
55,Wisconsin,1988,2227280,1958373,636749,4822402
55,Wisconsin,1989,2213867,1998023,644685,4856575
55,Wisconsin,1990,2210350,2039490,652425,4902265
55,Wisconsin,1991,2201361,2091966,659348,4952675
55,Wisconsin,1992,2196659,2141222,666755,5004636
55,Wisconsin,1993,2190663,2189821,674834,5055318
55,Wisconsin,1994,2186295,2230343,678866,5095504
55,Wisconsin,1995,2181940,2269932,685132,5137004
55,Wisconsin,1996,2179538,2305982,688308,5173828
