"fips","agegr","year","state","pop","age","popm","popf","state2"
50,,1991,"Vermont",6761,46,3462,3299,"VT"
50,,1991,"Vermont",9926,44,5042,4884,"VT"
50,,1991,"Vermont",7771,12,3936,3835,"VT"
50,,1991,"Vermont",10405,39,5145,5260,"VT"
50,,1991,"Vermont",7477,14,3867,3610,"VT"
50,,1991,"Vermont",9726,29,4774,4952,"VT"
50,,1991,"Vermont",3696,70,1669,2027,"VT"
50,,1991,"Vermont",7240,15,3753,3487,"VT"
50,,1991,"Vermont",7737,25,3855,3882,"VT"
50,,1991,"Vermont",7346,16,3777,3569,"VT"
50,,1991,"Vermont",9179,19,4666,4513,"VT"
50,,1991,"Vermont",4525,61,2151,2374,"VT"
50,,1991,"Vermont",7902,24,3965,3937,"VT"
50,,1991,"Vermont",4542,60,2133,2409,"VT"
50,,1991,"Vermont",10660,34,5242,5418,"VT"
50,,1991,"Vermont",4452,64,2093,2359,"VT"
50,,1991,"Vermont",7756,85,2001,5755,"VT"
50,,1991,"Vermont",4219,67,1891,2328,"VT"
50,,1991,"Vermont",3900,68,1770,2130,"VT"
50,,1991,"Vermont",9072,42,4645,4427,"VT"
50,,1991,"Vermont",2715,76,1098,1617,"VT"
50,,1991,"Vermont",10116,33,4997,5119,"VT"
50,,1991,"Vermont",1781,82,622,1159,"VT"
50,,1991,"Vermont",2557,77,1019,1538,"VT"
50,,1991,"Vermont",2140,80,731,1409,"VT"
50,,1991,"Vermont",1973,81,679,1294,"VT"
50,,1991,"Vermont",8936,43,4521,4415,"VT"
50,,1991,"Vermont",6826,48,3438,3388,"VT"
50,,1991,"Vermont",7887,0,4073,3814,"VT"
50,,1991,"Vermont",8305,2,4254,4051,"VT"
50,,1991,"Vermont",6367,49,3177,3190,"VT"
50,,1991,"Vermont",8603,9,4484,4119,"VT"
50,,1991,"Vermont",3812,69,1777,2035,"VT"
50,,1991,"Vermont",8257,3,4258,3999,"VT"
50,,1991,"Vermont",4450,62,2189,2261,"VT"
50,,1991,"Vermont",4741,56,2371,2370,"VT"
50,,1991,"Vermont",1597,83,525,1072,"VT"
50,,1991,"Vermont",4413,57,2127,2286,"VT"
50,,1991,"Vermont",8369,4,4311,4058,"VT"
50,,1991,"Vermont",4967,53,2445,2522,"VT"
50,,1991,"Vermont",7503,13,3893,3610,"VT"
50,,1991,"Vermont",8232,26,4031,4201,"VT"
50,,1991,"Vermont",6914,45,3450,3464,"VT"
50,,1991,"Vermont",7352,18,3683,3669,"VT"
50,,1991,"Vermont",5226,51,2623,2603,"VT"
50,,1991,"Vermont",8448,6,4349,4099,"VT"
50,,1991,"Vermont",4323,65,2009,2314,"VT"
50,,1991,"Vermont",9521,40,4761,4760,"VT"
50,,1991,"Vermont",9896,21,4983,4913,"VT"
50,,1991,"Vermont",8591,27,4201,4390,"VT"
50,,1991,"Vermont",6877,47,3480,3397,"VT"
50,,1991,"Vermont",4608,55,2261,2347,"VT"
50,,1991,"Vermont",3394,72,1480,1914,"VT"
50,,1991,"Vermont",8074,8,4120,3954,"VT"
50,,1991,"Vermont",9221,22,4718,4503,"VT"
50,,1991,"Vermont",2904,75,1206,1698,"VT"
50,,1991,"Vermont",3591,71,1587,2004,"VT"
50,,1991,"Vermont",5047,52,2522,2525,"VT"
50,,1991,"Vermont",10264,35,5066,5198,"VT"
50,,1991,"Vermont",10357,20,5282,5075,"VT"
50,,1991,"Vermont",8351,28,4059,4292,"VT"
50,,1991,"Vermont",8365,10,4288,4077,"VT"
50,,1991,"Vermont",8220,11,4180,4040,"VT"
50,,1991,"Vermont",8349,1,4243,4106,"VT"
50,,1991,"Vermont",3045,74,1299,1746,"VT"
50,,1991,"Vermont",4159,58,2055,2104,"VT"
50,,1991,"Vermont",8210,7,4167,4043,"VT"
50,,1991,"Vermont",9647,30,4771,4876,"VT"
50,,1991,"Vermont",4543,63,2216,2327,"VT"
50,,1991,"Vermont",1407,84,448,959,"VT"
50,,1991,"Vermont",7303,17,3754,3549,"VT"
50,,1991,"Vermont",9380,38,4617,4763,"VT"
50,,1991,"Vermont",4545,59,2202,2343,"VT"
50,,1991,"Vermont",5680,50,2846,2834,"VT"
50,,1991,"Vermont",8306,23,4173,4133,"VT"
50,,1991,"Vermont",2320,79,880,1440,"VT"
50,,1991,"Vermont",9710,32,4755,4955,"VT"
50,,1991,"Vermont",4214,66,1941,2273,"VT"
50,,1991,"Vermont",9579,31,4694,4885,"VT"
50,,1991,"Vermont",3151,73,1367,1784,"VT"
51,,1991,"Virginia",99166,19,51476,47690,"VA"
51,,1991,"Virginia",121390,29,60852,60538,"VA"
51,,1991,"Virginia",14642,83,4651,9991,"VA"
51,,1991,"Virginia",49942,60,23709,26233,"VA"
51,,1991,"Virginia",47772,58,22985,24787,"VA"
51,,1991,"Virginia",88237,5,45235,43002,"VA"
51,,1991,"Virginia",54443,56,26446,27997,"VA"
51,,1991,"Virginia",50251,59,24046,26205,"VA"
51,,1991,"Virginia",95088,1,48520,46568,"VA"
51,,1991,"Virginia",76996,15,39389,37607,"VA"
51,,1991,"Virginia",38744,71,16853,21891,"VA"
51,,1991,"Virginia",117515,34,58185,59330,"VA"
51,,1991,"Virginia",91804,2,46826,44978,"VA"
51,,1991,"Virginia",102970,24,52564,50406,"VA"
51,,1991,"Virginia",66279,50,32785,33494,"VA"
51,,1991,"Virginia",17889,81,6034,11855,"VA"
51,,1991,"Virginia",53393,55,25973,27420,"VA"
51,,1991,"Virginia",84028,7,43013,41015,"VA"
51,,1991,"Virginia",20020,80,6935,13085,"VA"
51,,1991,"Virginia",24467,78,9224,15243,"VA"
51,,1991,"Virginia",86514,10,44245,42269,"VA"
51,,1991,"Virginia",86943,6,44602,42341,"VA"
51,,1991,"Virginia",102145,22,53520,48625,"VA"
51,,1991,"Virginia",98999,23,51190,47809,"VA"
51,,1991,"Virginia",43633,68,19168,24465,"VA"
51,,1991,"Virginia",117660,30,58667,58993,"VA"
51,,1991,"Virginia",81107,12,41587,39520,"VA"
51,,1991,"Virginia",99203,40,48811,50392,"VA"
51,,1991,"Virginia",104764,25,52864,51900,"VA"
51,,1991,"Virginia",47002,65,21192,25810,"VA"
51,,1991,"Virginia",79793,14,40863,38930,"VA"
51,,1991,"Virginia",83820,18,42815,41005,"VA"
51,,1991,"Virginia",113862,33,56345,57517,"VA"
51,,1991,"Virginia",58619,53,28931,29688,"VA"
51,,1991,"Virginia",72841,49,36088,36753,"VA"
51,,1991,"Virginia",29317,75,11726,17591,"VA"
51,,1991,"Virginia",56049,54,27406,28643,"VA"
51,,1991,"Virginia",111146,26,56071,55075,"VA"
51,,1991,"Virginia",108430,20,56952,51478,"VA"
51,,1991,"Virginia",22337,79,8222,14115,"VA"
51,,1991,"Virginia",76872,48,37903,38969,"VA"
51,,1991,"Virginia",94990,0,48596,46394,"VA"
51,,1991,"Virginia",61220,51,30288,30932,"VA"
51,,1991,"Virginia",49334,63,22835,26499,"VA"
51,,1991,"Virginia",111559,35,54946,56613,"VA"
51,,1991,"Virginia",107157,39,52940,54217,"VA"
51,,1991,"Virginia",76567,45,37954,38613,"VA"
51,,1991,"Virginia",76327,46,37682,38645,"VA"
51,,1991,"Virginia",89189,4,45667,43522,"VA"
51,,1991,"Virginia",32510,73,13452,19058,"VA"
51,,1991,"Virginia",43998,69,19108,24890,"VA"
51,,1991,"Virginia",89558,3,45484,44074,"VA"
51,,1991,"Virginia",114287,32,56821,57466,"VA"
51,,1991,"Virginia",116260,27,58554,57706,"VA"
51,,1991,"Virginia",79970,13,40679,39291,"VA"
51,,1991,"Virginia",88175,9,45076,43099,"VA"
51,,1991,"Virginia",48403,62,22664,25739,"VA"
51,,1991,"Virginia",97067,42,47860,49207,"VA"
51,,1991,"Virginia",25611,77,9775,15836,"VA"
51,,1991,"Virginia",107438,21,56625,50813,"VA"
51,,1991,"Virginia",12859,84,3968,8891,"VA"
51,,1991,"Virginia",110769,28,55593,55176,"VA"
51,,1991,"Virginia",31053,74,12739,18314,"VA"
51,,1991,"Virginia",115627,31,57557,58070,"VA"
51,,1991,"Virginia",49274,61,23504,25770,"VA"
51,,1991,"Virginia",59693,52,29540,30153,"VA"
51,,1991,"Virginia",108492,36,53502,54990,"VA"
51,,1991,"Virginia",98701,38,48503,50198,"VA"
51,,1991,"Virginia",85476,11,43818,41658,"VA"
51,,1991,"Virginia",45615,67,20288,25327,"VA"
51,,1991,"Virginia",42306,70,18388,23918,"VA"
51,,1991,"Virginia",16042,82,5345,10697,"VA"
51,,1991,"Virginia",80540,17,41433,39107,"VA"
51,,1991,"Virginia",77161,47,38204,38957,"VA"
51,,1991,"Virginia",97035,43,47717,49318,"VA"
51,,1991,"Virginia",82398,8,42196,40202,"VA"
51,,1991,"Virginia",48464,64,22005,26459,"VA"
51,,1991,"Virginia",35981,72,15478,20503,"VA"
51,,1991,"Virginia",97648,41,48279,49369,"VA"
51,,1991,"Virginia",50875,57,24609,26266,"VA"
51,,1991,"Virginia",107387,37,52842,54545,"VA"
51,,1991,"Virginia",79216,16,40698,38518,"VA"
51,,1991,"Virginia",62431,85,15947,46484,"VA"
51,,1991,"Virginia",27828,76,10850,16978,"VA"
51,,1991,"Virginia",46658,66,20858,25800,"VA"
51,,1991,"Virginia",108612,44,54035,54577,"VA"
53,,1991,"Washington",55701,49,28241,27460,"WA"
53,,1991,"Washington",75194,7,38581,36613,"WA"
53,,1991,"Washington",60531,47,30609,29922,"WA"
53,,1991,"Washington",68147,23,35030,33117,"WA"
53,,1991,"Washington",62840,18,32031,30809,"WA"
53,,1991,"Washington",75426,3,38652,36774,"WA"
53,,1991,"Washington",89743,30,45129,44614,"WA"
53,,1991,"Washington",69763,22,36097,33666,"WA"
53,,1991,"Washington",79069,9,40558,38511,"WA"
53,,1991,"Washington",38492,60,18615,19877,"WA"
53,,1991,"Washington",44208,53,22190,22018,"WA"
53,,1991,"Washington",65729,16,34044,31685,"WA"
53,,1991,"Washington",86707,44,43830,42877,"WA"
53,,1991,"Washington",31151,72,14143,17008,"WA"
53,,1991,"Washington",70450,24,36201,34249,"WA"
53,,1991,"Washington",37394,66,17332,20062,"WA"
53,,1991,"Washington",14775,82,5458,9317,"WA"
53,,1991,"Washington",42055,54,21129,20926,"WA"
53,,1991,"Washington",28726,73,12636,16090,"WA"
53,,1991,"Washington",60442,46,30429,30013,"WA"
53,,1991,"Washington",40828,56,20268,20560,"WA"
53,,1991,"Washington",91058,29,45761,45297,"WA"
53,,1991,"Washington",73162,21,37942,35220,"WA"
53,,1991,"Washington",35469,68,16239,19230,"WA"
53,,1991,"Washington",50446,50,25464,24982,"WA"
53,,1991,"Washington",90207,39,45449,44758,"WA"
53,,1991,"Washington",90014,37,45022,44992,"WA"
53,,1991,"Washington",38288,63,18240,20048,"WA"
53,,1991,"Washington",89231,32,44807,44424,"WA"
53,,1991,"Washington",16340,81,6217,10123,"WA"
53,,1991,"Washington",58482,85,17015,41467,"WA"
53,,1991,"Washington",59398,48,30242,29156,"WA"
53,,1991,"Washington",78782,42,39401,39381,"WA"
53,,1991,"Washington",37852,61,18351,19501,"WA"
53,,1991,"Washington",90102,36,44855,45247,"WA"
53,,1991,"Washington",73660,8,37598,36062,"WA"
53,,1991,"Washington",80532,41,40321,40211,"WA"
53,,1991,"Washington",80234,28,40607,39627,"WA"
53,,1991,"Washington",95064,34,47872,47192,"WA"
53,,1991,"Washington",68613,14,35433,33180,"WA"
53,,1991,"Washington",44980,52,22658,22322,"WA"
53,,1991,"Washington",90586,33,45064,45522,"WA"
53,,1991,"Washington",27240,74,11993,15247,"WA"
53,,1991,"Washington",76775,2,39435,37340,"WA"
53,,1991,"Washington",76182,4,38891,37291,"WA"
53,,1991,"Washington",78926,1,40409,38517,"WA"
53,,1991,"Washington",38381,64,17895,20486,"WA"
53,,1991,"Washington",76558,5,39186,37372,"WA"
53,,1991,"Washington",68790,19,35180,33610,"WA"
53,,1991,"Washington",22395,78,9158,13237,"WA"
53,,1991,"Washington",88954,31,44807,44147,"WA"
53,,1991,"Washington",35417,70,16122,19295,"WA"
53,,1991,"Washington",75651,11,38822,36829,"WA"
53,,1991,"Washington",24910,76,10749,14161,"WA"
53,,1991,"Washington",77980,43,39033,38947,"WA"
53,,1991,"Washington",37385,62,17947,19438,"WA"
53,,1991,"Washington",73334,20,37741,35593,"WA"
53,,1991,"Washington",38098,59,18896,19202,"WA"
53,,1991,"Washington",39865,55,19778,20087,"WA"
53,,1991,"Washington",22886,77,9677,13209,"WA"
53,,1991,"Washington",63420,17,32605,30815,"WA"
53,,1991,"Washington",17652,80,6887,10765,"WA"
53,,1991,"Washington",46269,51,23423,22846,"WA"
53,,1991,"Washington",65425,15,33753,31672,"WA"
53,,1991,"Washington",38303,57,18901,19402,"WA"
53,,1991,"Washington",76599,26,38866,37733,"WA"
53,,1991,"Washington",83077,40,41483,41594,"WA"
53,,1991,"Washington",33043,71,14979,18064,"WA"
53,,1991,"Washington",36899,69,16842,20057,"WA"
53,,1991,"Washington",71750,25,36559,35191,"WA"
53,,1991,"Washington",37172,65,17252,19920,"WA"
53,,1991,"Washington",91674,35,45772,45902,"WA"
53,,1991,"Washington",36754,67,16812,19942,"WA"
53,,1991,"Washington",13602,83,4908,8694,"WA"
53,,1991,"Washington",19862,79,8088,11774,"WA"
53,,1991,"Washington",35502,58,17475,18027,"WA"
53,,1991,"Washington",78875,0,40337,38538,"WA"
53,,1991,"Washington",81537,27,41414,40123,"WA"
53,,1991,"Washington",26232,75,11597,14635,"WA"
53,,1991,"Washington",77224,10,39834,37390,"WA"
53,,1991,"Washington",11627,84,4020,7607,"WA"
53,,1991,"Washington",60852,45,30534,30318,"WA"
53,,1991,"Washington",71150,12,36415,34735,"WA"
53,,1991,"Washington",77128,6,39661,37467,"WA"
53,,1991,"Washington",83215,38,41665,41550,"WA"
53,,1991,"Washington",69002,13,35388,33614,"WA"
54,,1991,"West Virginia",11616,76,4619,6997,"WV"
54,,1991,"West Virginia",17974,66,8192,9782,"WV"
54,,1991,"West Virginia",20524,47,10058,10466,"WV"
54,,1991,"West Virginia",17620,60,7982,9638,"WV"
54,,1991,"West Virginia",18557,53,8842,9715,"WV"
54,,1991,"West Virginia",14165,72,5903,8262,"WV"
54,,1991,"West Virginia",19279,50,9470,9809,"WV"
54,,1991,"West Virginia",6883,82,2357,4526,"WV"
54,,1991,"West Virginia",21755,0,11171,10584,"WV"
54,,1991,"West Virginia",21942,25,10655,11287,"WV"
54,,1991,"West Virginia",22190,7,11308,10882,"WV"
54,,1991,"West Virginia",27206,43,13606,13600,"WV"
54,,1991,"West Virginia",29784,34,14458,15326,"WV"
54,,1991,"West Virginia",27574,41,13676,13898,"WV"
54,,1991,"West Virginia",20706,49,10218,10488,"WV"
54,,1991,"West Virginia",22889,23,11284,11605,"WV"
54,,1991,"West Virginia",6451,83,2128,4323,"WV"
54,,1991,"West Virginia",28006,33,13531,14475,"WV"
54,,1991,"West Virginia",9386,79,3474,5912,"WV"
54,,1991,"West Virginia",22631,8,11625,11006,"WV"
54,,1991,"West Virginia",15860,70,6837,9023,"WV"
54,,1991,"West Virginia",27587,17,14212,13375,"WV"
54,,1991,"West Virginia",17984,54,8530,9454,"WV"
54,,1991,"West Virginia",20889,48,10248,10641,"WV"
54,,1991,"West Virginia",20307,46,10146,10161,"WV"
54,,1991,"West Virginia",18246,52,8887,9359,"WV"
54,,1991,"West Virginia",16426,69,7163,9263,"WV"
54,,1991,"West Virginia",12346,74,4996,7350,"WV"
54,,1991,"West Virginia",16544,68,7286,9258,"WV"
54,,1991,"West Virginia",20803,3,10661,10142,"WV"
54,,1991,"West Virginia",12856,73,5241,7615,"WV"
54,,1991,"West Virginia",21449,4,11016,10433,"WV"
54,,1991,"West Virginia",18079,51,8923,9156,"WV"
54,,1991,"West Virginia",10430,78,3935,6495,"WV"
54,,1991,"West Virginia",28102,40,13869,14233,"WV"
54,,1991,"West Virginia",30235,39,15010,15225,"WV"
54,,1991,"West Virginia",19033,64,8899,10134,"WV"
54,,1991,"West Virginia",26922,32,13121,13801,"WV"
54,,1991,"West Virginia",10780,77,4165,6615,"WV"
54,,1991,"West Virginia",25489,30,12255,13234,"WV"
54,,1991,"West Virginia",20760,2,10678,10082,"WV"
54,,1991,"West Virginia",11896,75,4834,7062,"WV"
54,,1991,"West Virginia",25075,9,13006,12069,"WV"
54,,1991,"West Virginia",15986,58,7351,8635,"WV"
54,,1991,"West Virginia",26363,12,13550,12813,"WV"
54,,1991,"West Virginia",27111,14,14025,13086,"WV"
54,,1991,"West Virginia",8400,80,2991,5409,"WV"
54,,1991,"West Virginia",26087,31,12573,13514,"WV"
54,,1991,"West Virginia",17983,56,8461,9522,"WV"
54,,1991,"West Virginia",26921,38,13273,13648,"WV"
54,,1991,"West Virginia",30429,20,15353,15076,"WV"
54,,1991,"West Virginia",27503,21,13771,13732,"WV"
54,,1991,"West Virginia",16825,57,7809,9016,"WV"
54,,1991,"West Virginia",22745,24,10988,11757,"WV"
54,,1991,"West Virginia",17379,55,8232,9147,"WV"
54,,1991,"West Virginia",5467,84,1762,3705,"WV"
54,,1991,"West Virginia",21920,5,11348,10572,"WV"
54,,1991,"West Virginia",22746,28,10864,11882,"WV"
54,,1991,"West Virginia",28472,35,14017,14455,"WV"
54,,1991,"West Virginia",14502,71,6062,8440,"WV"
54,,1991,"West Virginia",17280,59,7973,9307,"WV"
54,,1991,"West Virginia",25777,29,12296,13481,"WV"
54,,1991,"West Virginia",17919,65,8352,9567,"WV"
54,,1991,"West Virginia",20639,45,10326,10313,"WV"
54,,1991,"West Virginia",29756,44,14958,14798,"WV"
54,,1991,"West Virginia",26683,11,13617,13066,"WV"
54,,1991,"West Virginia",17403,67,7774,9629,"WV"
54,,1991,"West Virginia",7577,81,2702,4875,"WV"
54,,1991,"West Virginia",22233,6,11442,10791,"WV"
54,,1991,"West Virginia",30109,19,15282,14827,"WV"
54,,1991,"West Virginia",21334,1,10932,10402,"WV"
54,,1991,"West Virginia",26196,85,7426,18770,"WV"
54,,1991,"West Virginia",27359,42,13668,13691,"WV"
54,,1991,"West Virginia",18128,62,8441,9687,"WV"
54,,1991,"West Virginia",19084,63,8906,10178,"WV"
54,,1991,"West Virginia",26234,15,13529,12705,"WV"
54,,1991,"West Virginia",28492,37,13919,14573,"WV"
54,,1991,"West Virginia",24572,22,12165,12407,"WV"
54,,1991,"West Virginia",22937,26,11037,11900,"WV"
54,,1991,"West Virginia",27342,18,13900,13442,"WV"
54,,1991,"West Virginia",27072,16,14045,13027,"WV"
54,,1991,"West Virginia",28203,36,13897,14306,"WV"
54,,1991,"West Virginia",17679,61,8205,9474,"WV"
54,,1991,"West Virginia",26753,13,13816,12937,"WV"
54,,1991,"West Virginia",25691,10,13259,12432,"WV"
54,,1991,"West Virginia",23685,27,11275,12410,"WV"
55,,1991,"Wisconsin",41633,61,20276,21357,"WI"
55,,1991,"Wisconsin",40079,57,19569,20510,"WI"
55,,1991,"Wisconsin",74187,38,37279,36908,"WI"
55,,1991,"Wisconsin",26627,77,10687,15940,"WI"
55,,1991,"Wisconsin",74757,40,37616,37141,"WI"
55,,1991,"Wisconsin",86261,29,42609,43652,"WI"
55,,1991,"Wisconsin",80763,37,40551,40212,"WI"
55,,1991,"Wisconsin",37510,69,16782,20728,"WI"
55,,1991,"Wisconsin",41380,55,20235,21145,"WI"
55,,1991,"Wisconsin",82924,35,41421,41503,"WI"
55,,1991,"Wisconsin",76092,44,38358,37734,"WI"
55,,1991,"Wisconsin",81488,36,40975,40513,"WI"
55,,1991,"Wisconsin",42336,56,20720,21616,"WI"
55,,1991,"Wisconsin",30566,74,12970,17596,"WI"
55,,1991,"Wisconsin",43153,54,21154,21999,"WI"
55,,1991,"Wisconsin",16643,83,5765,10878,"WI"
55,,1991,"Wisconsin",31840,73,13629,18211,"WI"
55,,1991,"Wisconsin",72062,2,36898,35164,"WI"
55,,1991,"Wisconsin",32387,72,14148,18239,"WI"
55,,1991,"Wisconsin",84718,31,42185,42533,"WI"
55,,1991,"Wisconsin",47480,50,23502,23978,"WI"
55,,1991,"Wisconsin",74462,26,37053,37409,"WI"
55,,1991,"Wisconsin",14494,84,4875,9619,"WI"
55,,1991,"Wisconsin",29961,75,12590,17371,"WI"
55,,1991,"Wisconsin",19527,81,7025,12502,"WI"
55,,1991,"Wisconsin",33307,71,14517,18790,"WI"
55,,1991,"Wisconsin",72046,24,36053,35993,"WI"
55,,1991,"Wisconsin",71114,13,36591,34523,"WI"
55,,1991,"Wisconsin",65000,18,32792,32208,"WI"
55,,1991,"Wisconsin",41463,62,20030,21433,"WI"
55,,1991,"Wisconsin",37764,58,18367,19397,"WI"
55,,1991,"Wisconsin",73066,12,37427,35639,"WI"
55,,1991,"Wisconsin",76317,6,39052,37265,"WI"
55,,1991,"Wisconsin",17818,82,6444,11374,"WI"
55,,1991,"Wisconsin",28633,76,11739,16894,"WI"
55,,1991,"Wisconsin",36408,70,16243,20165,"WI"
55,,1991,"Wisconsin",70306,0,35921,34385,"WI"
55,,1991,"Wisconsin",77814,10,40097,37717,"WI"
55,,1991,"Wisconsin",74343,7,38029,36314,"WI"
55,,1991,"Wisconsin",67858,15,35093,32765,"WI"
55,,1991,"Wisconsin",41245,59,20004,21241,"WI"
55,,1991,"Wisconsin",70542,14,36374,34168,"WI"
55,,1991,"Wisconsin",77967,20,38963,39004,"WI"
55,,1991,"Wisconsin",71233,25,35607,35626,"WI"
55,,1991,"Wisconsin",69491,23,35052,34439,"WI"
55,,1991,"Wisconsin",71029,22,35543,35486,"WI"
55,,1991,"Wisconsin",87531,34,44021,43510,"WI"
55,,1991,"Wisconsin",72572,41,36549,36023,"WI"
55,,1991,"Wisconsin",70487,42,35394,35093,"WI"
55,,1991,"Wisconsin",40134,65,18983,21151,"WI"
55,,1991,"Wisconsin",52763,46,26308,26455,"WI"
55,,1991,"Wisconsin",52343,49,25863,26480,"WI"
55,,1991,"Wisconsin",42601,63,20681,21920,"WI"
55,,1991,"Wisconsin",44238,51,21947,22291,"WI"
55,,1991,"Wisconsin",77819,27,38690,39129,"WI"
55,,1991,"Wisconsin",37143,68,16882,20261,"WI"
55,,1991,"Wisconsin",75283,21,37443,37840,"WI"
55,,1991,"Wisconsin",23393,79,9064,14329,"WI"
55,,1991,"Wisconsin",20974,80,7819,13155,"WI"
55,,1991,"Wisconsin",74448,4,37998,36450,"WI"
55,,1991,"Wisconsin",53106,45,26447,26659,"WI"
55,,1991,"Wisconsin",25901,78,10115,15786,"WI"
55,,1991,"Wisconsin",73112,8,37417,35695,"WI"
55,,1991,"Wisconsin",84105,32,41719,42386,"WI"
55,,1991,"Wisconsin",72856,1,37347,35509,"WI"
55,,1991,"Wisconsin",42338,64,20206,22132,"WI"
55,,1991,"Wisconsin",40099,66,18750,21349,"WI"
55,,1991,"Wisconsin",54403,48,26952,27451,"WI"
55,,1991,"Wisconsin",75643,5,38708,36935,"WI"
55,,1991,"Wisconsin",67002,17,34507,32495,"WI"
55,,1991,"Wisconsin",44214,52,21817,22397,"WI"
55,,1991,"Wisconsin",76659,85,21644,55015,"WI"
55,,1991,"Wisconsin",68669,16,35376,33293,"WI"
55,,1991,"Wisconsin",78870,9,40414,38456,"WI"
55,,1991,"Wisconsin",53786,47,26526,27260,"WI"
55,,1991,"Wisconsin",81915,39,41311,40604,"WI"
55,,1991,"Wisconsin",42044,60,20140,21904,"WI"
55,,1991,"Wisconsin",39324,67,18319,21005,"WI"
55,,1991,"Wisconsin",84369,33,42098,42271,"WI"
55,,1991,"Wisconsin",72109,3,37049,35060,"WI"
55,,1991,"Wisconsin",84595,30,41781,42814,"WI"
55,,1991,"Wisconsin",68734,43,34288,34446,"WI"
55,,1991,"Wisconsin",77331,11,39819,37512,"WI"
55,,1991,"Wisconsin",44360,53,21920,22440,"WI"
55,,1991,"Wisconsin",71985,19,35981,36004,"WI"
55,,1991,"Wisconsin",75323,28,37305,38018,"WI"
56,,1991,"Wyoming",5538,22,2825,2713,"WY"
56,,1991,"Wyoming",8271,36,4260,4011,"WY"
56,,1991,"Wyoming",1824,77,785,1039,"WY"
56,,1991,"Wyoming",3586,59,1789,1797,"WY"
56,,1991,"Wyoming",4269,51,2150,2119,"WY"
56,,1991,"Wyoming",4910,49,2494,2416,"WY"
56,,1991,"Wyoming",7676,14,3944,3732,"WY"
56,,1991,"Wyoming",7440,44,3904,3536,"WY"
56,,1991,"Wyoming",1336,81,507,829,"WY"
56,,1991,"Wyoming",5220,46,2638,2582,"WY"
56,,1991,"Wyoming",5135,45,2579,2556,"WY"
56,,1991,"Wyoming",4057,53,2036,2021,"WY"
56,,1991,"Wyoming",3775,56,1858,1917,"WY"
56,,1991,"Wyoming",3649,62,1832,1817,"WY"
56,,1991,"Wyoming",6040,28,2981,3059,"WY"
56,,1991,"Wyoming",3278,65,1617,1661,"WY"
56,,1991,"Wyoming",3338,58,1658,1680,"WY"
56,,1991,"Wyoming",2247,74,1010,1237,"WY"
56,,1991,"Wyoming",4654,85,1280,3374,"WY"
56,,1991,"Wyoming",7814,13,3987,3827,"WY"
56,,1991,"Wyoming",1610,79,640,970,"WY"
56,,1991,"Wyoming",1534,80,581,953,"WY"
56,,1991,"Wyoming",3644,63,1864,1780,"WY"
56,,1991,"Wyoming",5309,47,2740,2569,"WY"
56,,1991,"Wyoming",1192,82,452,740,"WY"
56,,1991,"Wyoming",7828,7,4028,3800,"WY"
56,,1991,"Wyoming",6295,21,3228,3067,"WY"
56,,1991,"Wyoming",7189,29,3505,3684,"WY"
56,,1991,"Wyoming",6902,1,3599,3303,"WY"
56,,1991,"Wyoming",8497,39,4380,4117,"WY"
56,,1991,"Wyoming",2470,72,1138,1332,"WY"
56,,1991,"Wyoming",8615,34,4366,4249,"WY"
56,,1991,"Wyoming",8416,35,4269,4147,"WY"
56,,1991,"Wyoming",7334,30,3651,3683,"WY"
56,,1991,"Wyoming",4511,50,2339,2172,"WY"
56,,1991,"Wyoming",6879,18,3605,3274,"WY"
56,,1991,"Wyoming",2139,75,910,1229,"WY"
56,,1991,"Wyoming",1099,83,403,696,"WY"
56,,1991,"Wyoming",3978,54,1979,1999,"WY"
56,,1991,"Wyoming",7310,41,3837,3473,"WY"
56,,1991,"Wyoming",3520,64,1772,1748,"WY"
56,,1991,"Wyoming",6821,2,3462,3359,"WY"
56,,1991,"Wyoming",5202,24,2631,2571,"WY"
56,,1991,"Wyoming",7901,8,4016,3885,"WY"
56,,1991,"Wyoming",5634,26,2782,2852,"WY"
56,,1991,"Wyoming",5187,25,2575,2612,"WY"
56,,1991,"Wyoming",948,84,352,596,"WY"
56,,1991,"Wyoming",7479,5,3810,3669,"WY"
56,,1991,"Wyoming",6653,0,3415,3238,"WY"
56,,1991,"Wyoming",4176,52,2117,2059,"WY"
56,,1991,"Wyoming",7189,4,3620,3569,"WY"
56,,1991,"Wyoming",7805,38,4018,3787,"WY"
56,,1991,"Wyoming",1808,78,754,1054,"WY"
56,,1991,"Wyoming",8384,37,4312,4072,"WY"
56,,1991,"Wyoming",5168,23,2586,2582,"WY"
56,,1991,"Wyoming",3583,57,1742,1841,"WY"
56,,1991,"Wyoming",6915,20,3588,3327,"WY"
56,,1991,"Wyoming",6824,3,3515,3309,"WY"
56,,1991,"Wyoming",3257,67,1622,1635,"WY"
56,,1991,"Wyoming",7052,42,3702,3350,"WY"
56,,1991,"Wyoming",5166,48,2657,2509,"WY"
56,,1991,"Wyoming",3607,61,1807,1800,"WY"
56,,1991,"Wyoming",7845,6,4068,3777,"WY"
56,,1991,"Wyoming",2326,73,1031,1295,"WY"
56,,1991,"Wyoming",7575,31,3765,3810,"WY"
56,,1991,"Wyoming",2044,76,885,1159,"WY"
56,,1991,"Wyoming",3749,55,1853,1896,"WY"
